score,SMILES,Name
0.766,COC(=O)[C@H](CC(=O)O)n1c(CNC(=N)N)nc2c(sc3nccnc32)c1=O,12367501_1709620_895314
0.548,C[C@@H](O)[C@@H](C(=O)O)n1c([C@H](CO)NC(N)=O)nc2[nH]ncc2c1=O,5116952_895103_2626461
0.641,Cn1cc2nc(Cc3n[nH]c(=O)[nH]3)n([C@@H]3COC[C@H]3O)c(=O)c2n1,2534276_12957829_19089113
0.611,O=C(O)[C@@H]1C[C@@H](n2c([C@@H]3CNC[C@H]3O)nc3nc[nH]c3c2=O)CN1,2580801_95831405_14507986
0.654,Cn1cc2c(=O)n([C@@H](CO)C(=O)O)c([C@H]3CNC(=O)CN3)nc2n1,35937644_895034_76576471
0.563,CC(C)n1ncc2nc(Cn3cnnc3N)n([C@@H](CC(=O)O)C(=O)O)c(=O)c21,223249126_895032_227173267
0.62,O=c1c2ccncc2nc([C@H](O)[C@@H](O)CO)n1Cc1nnn[nH]1,165882_5183370_901061
0.633,CN1CCNC[C@H]1c1nc2c(c(CC(=O)O)nn2C)c(=O)n1[C@@H](CO)C(=N)O,1857793238_94437874_89223309
0.666,COC(=O)[C@H]([C@H](C)O)n1c([C@@H](N)COC(C)=O)nc2cc(=O)[nH]cc2c1=O,14982074_34924608_895446
0.669,COC(=O)CNC(=O)Cn1c(C[C@H](N)C(=O)OC)nc2c(C)n[nH]c2c1=O,5544115_2168344_1709620
0.695,COc1nccc2c(=O)n([C@H]3CO[C@H]4[C@@H]3OC[C@@H]4O)c([C@@H]3CNC[C@@H]3CO)nc12,72319657_104600679_4203971
0.698,CN[C@@]1(C(=O)n2c(CC(N)=O)nc3cc(C(=O)O)c(N)cc3c2=O)CCNC1,330106_307663923_901948
0.743,COC(=O)c1ccc2c(=O)n(C(=O)[C@H]3CCN3)c(Cn3cnnn3)nc2c1,14985559_13375224_967442
0.698,NC(=O)[C@@H](N)Cc1nc2cc(F)ncc2c(=O)n1C(=O)[C@@H]1CCC(=O)N1,95707580_4403946_2516163
0.724,NC(=O)NC[C@H](N)c1nc2cc(O)ccc2c(=O)n1CC[C@@H](O)CO,13352602_34273814_1531037
0.729,Cn1nnc2nc([C@H](N)CCC(N)=O)n(CCN3CCNC3=O)c(=O)c21,104643604_164791_1532609
0.632,Cn1nnc2c(=O)n([C@H](CO)C(=N)O)c([C@@H]3CNC(=O)N3)nc21,95761717_94437875_2140996
0.634,Cc1nc2ncc3c(=O)n([C@@H](C(=O)O)c4nnn[nH]4)c([C@H]4C[C@H](O)CN4)nc3n2n1,49474298_3995585_895457
0.651,CN1CC(=O)N=C1n1c([C@@H]2CNCC(=O)N2)nc2c(cnn2C(C)(C)C)c1=O,137316859_967189_38540697
0.625,O=c1c2[nH]ncc2nc([C@@H]2NCC[C@H]2O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,26895189_49587762_895590
0.751,COc1cc2nc(CCNC(=O)CN)n(C(=O)[C@@H]3CNCCN3)c(=O)c2cn1,95635282_20268617_1637970
0.624,Cc1ccc2c(=O)n(C(=O)N(CCO)CCO)c(C3(O)CNC3)nc2n1,2585538_1606275_95532446
0.703,NC(=O)N[C@H](CO)c1nc2c(C(N)=O)nsc2c(=O)n1CCNC1COC1,5670120_82488584_2522564
0.704,N[C@@H](CCO)c1nc2nonc2c(=O)n1C[C@H]1CNCCO1,967421_4343734_895146
0.671,CNC(=S)NC(=N)n1c(CNC(=O)[C@@H](C)N)nc2nc(COC)ncc2c1=O,95883519_33691246_1575492
0.68,Cn1c(=O)c2c(=O)n(-c3nc(=O)[nH]cc3CO)c([C@H](O)[C@H](O)CO)nc2n(C)c1=O,26895819_399529_901063
0.67,COC(=O)[C@@H](O)Cc1nc2ccccc2c(=O)n1CC1(O)COC1,47985_74938389_14585673
0.727,Nc1ccc2nc(CNC=O)n([C@@H]3C[C@@H](O)[C@@H](O)C3)c(=O)c2c1,4880181_146501451_1733657
0.647,N#Cc1cc2c(=O)n(-c3cc(=O)[nH]c(=O)[nH]3)c([C@H](N)c3nnn[nH]3)nc2[nH]c1=O,3888503_967278_3995585
0.637,O=c1c2nnccc2nc([C@H]2CNCCN2)n1C[C@@H]1CNCCO1,19854095_1296004_19371708
0.623,CN1C[C@@H](O)[C@H](n2c(C[C@@H](N)C(N)=O)nc3c(nnn3CC3CC3)c2=O)C1,256050123_34278490_1607276
0.682,NCC[C@H](O)c1nc2c(cnc3ncnn32)c(=O)n1CC(=O)NCCC(=O)O,14608640_1637970_2019611
0.71,CN(C)C[C@@H](O)Cn1c([C@@H](N)CO)nc2c(ncn2C)c1=O,3985038_19255181_895034
0.645,COC(=O)[C@@H]([C@H](C)O)n1c(CN(C)CCO)nc2n[nH]nc2c1=O,4621099_34924610_11862698
0.647,CCn1nnc2c(=O)n(C(=O)[C@@H]3CNCCO3)c([C@H]3CNCC(=O)N3)nc21,72221062_19686020_38540696
0.649,C[C@@H](OC(=O)CO)c1nc2nscc2c(=O)n1[C@H]1COC[C@@H]1O,22861807_12957834_59569926
0.733,COC[C@@H](O)Cn1c([C@@H](N)CNC(=N)N)nc2nc(=O)[nH]cc2c1=O,1699911_2263862_2384694
0.733,CC(=O)OC[C@@H](N)c1nc2cccnc2c(=O)n1-c1nnn(C)n1,330903_16954943_1747043
0.787,N=C(CN1CC[C@H](O)C1)n1c(CNC2=NCCN2)nc2ccc(O)cc2c1=O,2166823_203414649_1592098
0.716,COC(=O)c1ccc2nc([C@H](N)CO)n([C@@H](COC(C)=O)C(=O)O)c(=O)c2c1,14985552_895446_895342
0.76,Cc1cc2nc(CNC(=O)CCN)n(C(=O)[C@@H]3CNC(=O)C3)c(=O)c2cn1,34337536_4301264_1575546
0.677,COc1cc(OC)c2c(=O)n(C(=O)NCCO)c(CNC(N)=O)nc2c1,21994738_1587868_1464311
0.601,COc1cccc2c(=O)n([C@@](C)(CO)C(=O)O)c([C@@H](CN)CO)nc12,389612_2042820_12502811
0.673,Cc1cc2ncc3c(=O)n(CC(=O)N[C@@H](C)C(=O)O)c([C@H]4NCCNC4=O)nc3n2n1,1406919_1730665_15442541
0.638,Cc1nsc2nc(CC[C@@H](N)C(N)=O)n([C@H](CO)C(=O)O)c(=O)c12,3349006_895342_2560808
0.658,CC(=O)N[C@H](CO)c1nc2nnccc2c(=O)n1C(=N)NC#N,4202687_5112486_158174
0.581,CCOC(=O)[C@@H](CO)n1c([C@@H](N)CC(N)=O)nc2c(cnn2CCO)c1=O,1559230_20230747_1532556
0.691,CN(C)C[C@H](N)c1nc2[nH][nH]c(=O)c2c(=O)n1-c1nncn1CC(=O)O,19737344_227173267_19366520
0.718,N[C@H]1CN[C@H](c2nc3ncncc3c(=O)n2C2CN(CCO)C2)C1,967326_82601602_95831405
0.761,C[C@H](O)[C@H](N)c1nc2cnn(CC(F)F)c2c(=O)n1C1[C@H]2CS(=O)(=O)C[C@H]12,223249297_211858069_1747072
0.72,C[C@@H](O)[C@@H](O)c1nc2c(cnn2C)c(=O)n1C(=O)[C@H]1CNC(=O)C1,19850925_4301265_1695857
0.743,C[C@@H](NC(=O)CN)c1nc2nc(N)ncc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,31613702_3640894_1605215
0.694,COCCNC(=O)Cn1c([C@H](N)CCO)nc2c(sc3ncncc32)c1=O,35269739_4218734_1742215
0.65,NC[C@H](O)Cc1nc2c(C(=O)O)cccc2c(=O)n1CCOCCO,153908_1760798_901811
0.654,CN(C)C[C@@H](N)c1nc2cnncc2c(=O)n1Cc1c[nH]c(=O)[nH]c1=O,39083039_20417224_35024242
0.789,Cc1cc2nc([C@@H]3NCCNC3=O)n(CCc3nnn[nH]3)c(=O)c2cc1O,96028999_19090380_15442539
0.679,CN1CCNC[C@@H]1c1nc2nc(CO)ncc2c(=O)n1C(=O)c1cnc[nH]c1=O,40543678_8672865_89223304
0.732,NCC(CN)c1nc2cc(C(=O)O)ccc2c(=O)n1C(=O)[C@@H]1CNCCC1=O,389863_100191301_114812654
0.796,Cc1cnc2nc([C@@H](N)COC(N)=O)n(C(=O)CN3CCOCC3)c(=O)c2c1,26441149_20436848_1529574
0.591,COC(=O)C(C(=O)OC)n1c([C@@H](N)[C@@H](C)O)nc2cccc(C(=O)O)c2c1=O,389579_36532919_895103
0.591,Cc1n[nH]c2nc([C@]3(O)C[C@H](O)C3)n([C@H](C(=O)O)[C@H](O)C(=O)O)c(=O)c12,39083103_901878_1083812835
0.767,C[C@@H](O)[C@@H](CO)n1c(CNCCO)nc2nc3ncnn3cc2c1=O,211735994_2436826_1733659
0.653,Cn1cnc2nc(Cn3nnc(N)n3)n([C@@H]3CC[C@@H](O)[C@@H]3O)c(=O)c21,77271318_34071169_4294607
0.749,CN1CCN[C@H](c2nc3c(nnc4ccnn43)c(=O)n2-c2ncn(CCO)n2)C1,38700997_19088805_23094286
0.657,Cn1ncc2nc([C@@H]3CNC(=O)CN3)n(-c3nc[nH]c(=O)n3)c(=O)c21,2534273_12358729_76576478
0.749,CC(=O)Nc1ccc2nc([C@H](N)CN)n(C[C@@H](CO)C(=O)O)c(=O)c2c1,4640612_12502811_19363627
0.728,COC(=O)[C@H](O)Cc1nc2[nH]c(=O)ccc2c(=O)n1-c1nnn(CC(=O)O)n1,84252933_4294607_14585674
0.722,COc1cnc2nc(C(O)O)n([C@@H](C(=O)O)[C@@H](O)C(=O)O)c(=O)c2n1,95757573_3875092_6660936
0.666,CC(=O)OC[C@H](C(=O)O)n1c([C@H]2CNC[C@@H]2O)nc2c(cnc3ccnn32)c1=O,15021046_1747043_14507983
0.661,COC(=O)[C@H](N)Cc1nc2nccc(C)c2c(=O)n1[C@H](CN(C)C)C(=O)O,2585537_35024242_2560988
0.669,N=C(NCCO)n1c(Cc2nnn[nH]2)nc2cncnc2c1=O,11804330_1652056_5178980
0.605,CCCn1nnc2c(=O)n(C(=N)CO)c([C@H]3CNC[C@H]3O)nc21,253574718_4682886_14507981
0.681,COc1cncc2nc([C@H](N)CCN)n(C[C@@H]3CO[C@@H](CO)CO3)c(=O)c12,35270322_1875388930_53122793
0.625,CCCn1c(=O)ncc2c(=O)n([C@H](C(=O)NC)[C@@H](C)O)c(CN(C)C(=O)CN)nc21,222633766_1510568_1742265
0.645,O=c1c2cnccc2nc(Cn2ncnn2)n1CC[C@H](O)CO,333065_34273813_31319659
0.68,CS(=O)(=O)CC(=O)n1c([C@@H](N)CCC(N)=O)nc2nc(C(=O)O)ccc2c1=O,95769067_2165154_1532526
0.693,CCn1c(=O)ncc2c(=O)n(C(=O)CO)c(C3(O)COC3)nc21,108267078_4692578_96028244
0.717,Cc1cnn2c1ncc1c(=O)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c([C@H](N)CC(N)=O)nc12,39083799_103523515_1529313
0.631,CC(CO)(CO)n1c([C@@H](O)CCO)nc2nncnc2c1=O,39083028_967755_2559503
0.735,NC[C@H](O)c1nc2ncccc2c(=O)n1C(=O)C[C@H](O)CO,331646_2567781_2034711
0.653,COCC(O)(COC)Cn1c([C@@H](O)[C@@H](C)O)nc2c(nnn2C2COC2)c1=O,256054523_702630473_1695855
0.627,Cc1[nH]c(=O)[nH]c(=O)c1-n1c([C@@H]2C[C@H](O)CN2)nc2c(cnc(=O)n2C)c1=O,5424162_399478_901736
0.688,Nc1nc2nc(C[C@@H](N)CO)n(C[C@H]3COC[C@@H]3O)c(=O)c2nc1Cl,21298040_76570824_4181821
0.578,COc1ccc2c(=O)n(C(=O)N[C@@H](CO)C(=O)O)c([C@@H]3CNC[C@H]3CO)nc2c1OC,36404812_2626461_4203972
0.705,COc1ccc2nc([C@H]3CNC[C@H]3CO)n(C[C@@H](O)c3nnn(C)n3)c(=O)c2c1,1715572_1225225_4203974
0.674,COc1cnc2c(=O)n(C(=O)[C@H]3NCCNC3=O)c([C@H](C)NC(=O)CN)nc2n1,84307806_215366323_1730665
0.624,CC(=O)N[C@@H](CO)c1nc2ncc(C(=O)O)cc2c(=O)n1[C@@H](CCO)C(=O)O,4202689_895146_158173
0.724,Nc1ccc2c(=O)n(C3CC(O)(C(=O)O)C3)c([C@H]3NCC[C@@H]3O)nc2n1,39066311_114118812_4096639
0.642,N=C(N)NCCc1nc2[nH]c(=S)ncc2c(=O)n1CCN(CCO)CCO,6223297_19365633_901626
0.691,N=C(N)NC[C@@H](N)c1nc2nccnc2c(=O)n1C[C@H](CO)C(=O)O,967253_12502813_1576365
0.748,NC1CC(O)(c2nc3ccc4cn[nH]c4c3c(=O)n2C(=O)[C@H]2CCCNC2=O)C1,112588_5382647_114118812
0.689,CNC(=O)[C@@H](CN(C)C)n1c(CN2CCNCC2)nc2cc(N)ncc2c1=O,39066342_575458008_19735199
0.685,COC(=O)[C@@H](CC(=O)O)n1c([C@H](CN)CO)nc2ccc(C(=O)O)cc2c1=O,33494531_2560988_12502813
0.626,COc1ccc2c(=O)n([C@H](C(=O)O)[C@H](C)O)c([C@H](N)[C@@H](C)O)nc2c1,1604577_1747072_895399
0.76,CNC(=O)c1n[nH]c(-n2c(CN3CCNC3=N)nc3c(=O)[nH]c(=O)[nH]c3c2=O)n1,1861052_19844301_1483569
0.647,COC(=O)[C@H](CO)n1c([C@@H]2C[C@H](N)CN2)nc2cnc(C)cc2c1=O,39066258_19230192_95093504
0.76,CN[C@@H](CO)c1nc2cnc(Cl)nc2c(=O)n1CCC(=O)NCC(=O)O,144544129_1575546_2384916
0.713,C[C@](N)(CO)c1nc2c(=O)[nH]c(N)nc2c(=O)n1C(=O)c1ncc[nH]c1=O,4876898_8657_2042820
0.729,COC[C@H](CO)n1c([C@@H](N)CCN)nc2cc3c(cc2c1=O)OCO3,3888941_21984469_52986906
0.631,CS(=O)(=O)CC(=O)n1c([C@@H]2NCCNC2=O)nc2c(nnn2C2COC2)c1=O,256054523_2165154_15442539
0.687,CN[C@@H](CO)c1nc2c(cnc3ccnn32)c(=O)n1C(=O)[C@H]1CNC(=O)C1,15021046_4301265_2384916
0.645,Cn1cnc2nc([C@H](N)c3nnn[nH]3)n(C(=O)N[C@@H](CO)C(=O)O)c(=O)c21,77271318_2626461_3995585
0.609,Nc1nnn(Cc2nc3cnncc3c(=O)n2[C@H](C(=O)O)[C@H](O)C(=O)O)n1,39083039_901878_4294607
0.679,Nc1nc2c(=O)n(C(=O)C[C@H](O)CO)c(CN3CCNCC3)nc2c(=O)[nH]1,4876898_2567781_19735199
0.589,COC(=O)[C@H](CC(=O)O)n1c(C2(O)COC2)nc2cc(C)ncc2c1=O,34337536_1709620_96028244
0.704,COC[C@H](CO)n1c(CN(C)C(=O)CN)nc2nc(=O)[nH]cc2c1=O,1699911_21984469_1742265
0.643,COC(=O)[C@H](CO)n1c(CC(N)=O)nc2c(cnn2C(C)(C)C)c1=O,137316859_19230192_901948
0.701,COCC(O)(COC)Cn1c(CNC2=NCCN2)nc2c(cnn2C)c1=O,19850925_702630473_1592098
0.717,CCn1c(=O)ncc2c(=O)n(CC[C@@H](O)CO)c([C@H](N)CCO)nc21,108267078_34273814_1742215
0.729,COC(=O)[C@H](N)Cc1nc2cc(O)ccc2c(=O)n1[C@@H](CCO)C(=O)O,13352602_895146_2560988
0.706,O=C(c1cnc[nH]c1=O)n1c(Cc2n[nH]c(=O)[nH]2)nc2ccnnc2c1=O,19854095_8672865_19089113
0.69,COC[C@@H](O)Cn1c(C[C@H](N)C(N)=O)nc2c(cnc3c(C)cnn32)c1=O,39083799_2263862_2516163
0.566,C[C@@H](O)[C@@H](N)c1nc2cn[nH]c2c(=O)n1[C@@H](CO)C(=O)O,26895189_895034_895399
0.641,C[C@@H](O)[C@@H](CO)n1c(CNC(=N)N)nc2cc(=O)[nH]cc2c1=O,14982074_2436826_895314
0.627,COc1cccc2c(=O)n([C@@H](COC(C)=O)C(=O)O)c([C@@H]3C[C@@H](N)CN3)nc12,389612_895446_95831405
0.718,N=C(CO)n1c(CNC(=O)CCN)nc2ccccc2c1=O,47985_4682886_1575546
0.706,NC[C@H](O)Cc1nc2c(cnn2CCO)c(=O)n1C[C@@H]1CO[C@@H](CO)CO1,1559230_1875388930_901811
0.708,COc1ccc2c(=O)n(C3CC(O)(C(=O)O)C3)c([C@@H](O)[C@@H](C)O)nc2c1OC,36404812_114118812_1695855
0.766,CN(C)C[C@@H](O)Cn1c([C@H]2NCCNC2=O)nc2cc3c(cc2c1=O)OCO3,3888941_19255181_15442541
0.771,COC(=O)c1ccc2c(=O)n(CCN3CCNC3=O)c([C@@H]3C[C@H](N)CN3)nc2c1,14985559_164791_95093504
0.691,CC(C)n1ncc2nc([C@@H](N)CN(C)C)n(C(=O)c3ncc[nH]c3=O)c(=O)c21,223249126_8657_19366520
0.662,COc1cnc2nc([C@@H](N)CCO)n(C(=N)NCCO)c(=O)c2n1,95757573_1652056_895146
0.698,NC(=O)C[C@H](N)c1nc2c(sc3nccnc32)c(=O)n1C(=O)[C@@H]1CNCCC1=O,12367501_100191301_1532556
0.716,C[C@@H](O)[C@H](N)c1nc2nn(C)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,35937644_4301264_895103
0.639,COc1ccc2c(=O)n(-c3nncn3CC(=O)O)c([C@@H]3CN(C)CCN3)nc2c1,1604577_227173267_23094286
0.666,COc1cc(OC)c2c(=O)n(C3=NC(=O)CN3C)c([C@@H]3CNC[C@H]3O)nc2c1,21994738_967189_14507986
0.577,CC(=O)OC[C@H](C(=O)O)n1c([C@@H](CO)NC(N)=O)nc2nncnc2c1=O,39083028_1747043_2522564
0.626,Cn1cc2nc([C@@H](N)COC(N)=O)n(C[C@@H](CO)C(=O)O)c(=O)c2n1,2534276_12502811_1529574
0.665,COCCNC(=O)Cn1c([C@H](O)[C@@H](O)CO)nc2c(cnc3ncnn32)c1=O,14608640_4218734_901061
0.709,NCC(=O)NCCc1nc2ccc(O)cc2c(=O)n1Cc1c[nH]c(=O)[nH]c1=O,2166823_20417224_1637970
0.719,COC(=O)[C@H](O)Cc1nc2ncccc2c(=O)n1-c1c(C)[nH]c(=O)[nH]c1=O,331646_399478_14585674
0.744,NC(=O)[C@H](N)CCc1nc2ncncc2c(=O)n1-c1nnn(CC(=O)O)n1,967326_4294607_2560808
0.729,NC(=O)c1nsc2c(=O)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c([C@@H](O)CCO)nc12,5670120_211858069_2559503
0.598,Cc1ccc2c(=O)n([C@@H](C(=O)O)c3nnn[nH]3)c(C[C@@H](N)CO)nc2n1,2585538_3995585_4181821
0.68,COCc1ncc2c(=O)n(Cc3nnn[nH]3)c([C@@H](C)NC(=O)CN)nc2n1,95883519_5183370_1605215
0.699,CNC(=O)c1n[nH]c(-n2c([C@H]3C[C@H](O)CN3)nc3cc(OC)ncc3c2=O)n1,95635282_19844301_895457
0.669,O=C1CN[C@H](c2nc3nscc3c(=O)n2C(=O)[C@@H]2CNCCO2)CN1,22861807_19686020_76576478
0.627,Nc1cc2nc([C@H]3CNC(=O)CN3)n(C[C@H]3COC[C@@H]3O)c(=O)c2cn1,39066342_76570824_76576471
0.741,Nc1ccc2c(=O)n(CCC(=O)NCC(=O)O)c([C@H]3CNC[C@H]3O)nc2n1,39066311_1575546_14507981
0.775,O=C(O)c1ccc2c(=O)n(CCNC3COC3)c(CNCCO)nc2n1,95769067_82488584_1733659
0.687,O=C(NCCO)n1c([C@H]2CNCCN2)nc2nnccc2c1=O,4202687_1587868_19371708
0.737,COc1nccc2c(=O)n(C(=O)[C@H]3CCCNC3=O)c([C@@H](O)CCN)nc12,72319657_5382647_2019611
0.597,C[C@](CO)(C(=O)O)n1c([C@@H](N)CO)nc2cnccc2c1=O,165882_2042820_895034
0.698,Nc1ccc2nc([C@@H]3CNCCN3)n(CC(=O)NCCC(=O)O)c(=O)c2c1,4880181_1637970_19363542
0.643,CN[C@@]1(C(=O)n2c(CNC(=O)[C@@H](C)N)nc3[nH]c(=O)c(C#N)cc3c2=O)CCNC1,3888503_307663923_1575492
0.821,CC(=O)Nc1ccc2nc(C(O)O)n([C@H](CN(C)C)C(=O)O)c(=O)c2c1,4640612_35024242_6660936
0.75,O=C(O)c1cnc2nc([C@]3(O)C[C@H](O)C3)n(-c3cc(=O)[nH]c(=O)[nH]3)c(=O)c2c1,4202689_967278_1083812835
0.744,N#CNC(=N)n1c([C@@H](N)CNC(N)=O)nc2nc(N)c(Cl)nc2c1=O,21298040_5112486_1531037
0.712,NC[C@H](O)c1nc2c(nnc3ccnn32)c(=O)n1-c1nc(=O)[nH]cc1CO,38700997_399529_2034711
0.631,CNC(=O)[C@H]([C@@H](C)O)n1c([C@@H](N)CCC(N)=O)nc2ncc(C)cc2c1=O,26441149_1510568_1532526
0.673,O=c1c2ncccc2nc([C@H]2CNC[C@H]2CO)n1CCc1nnn[nH]1,330903_19090380_4203974
0.598,O=C(O)[C@H](O)[C@H](C(=O)O)n1c([C@H](O)[C@H](O)CO)nc2ccncc2c1=O,333065_3875092_901063
0.729,C[C@H](NC(=O)CN)c1nc2cccc(C(=O)O)c2c(=O)n1C(C)(CO)CO,389579_967755_1730665
0.751,O=c1c2cn[nH]c2nc(Cn2cnnn2)n1-c1ncn(CCO)n1,5116952_19088805_967442
0.711,N=C1NCCN1Cc1nc2n[nH]nc2c(=O)n1[C@H]1COC[C@@H]1O,4621099_12957834_1483569
0.705,CNC(=O)[C@@H](CN(C)C)n1c([C@H](N)CNC(=N)N)nc2c(cnc3cc(C)nn32)c1=O,1406919_575458008_1576365
0.792,O=C1CC[C@@H](C(=O)n2c(C3(O)CNC3)nc3ccc4cn[nH]c4c3c2=O)N1,112588_4403946_95532446
0.649,Cc1cc2c(=O)n([C@@H](CO)C(=N)O)c([C@H](N)CCC(N)=O)nc2cn1,39066258_94437874_1532609
0.715,Cn1c(=O)ncc2c(=O)n([C@@H]3COC[C@H]3O)c([C@H](N)CN)nc21,5424162_12957829_19363627
0.695,Cn1nc(CC(=O)O)c2c(=O)n(C3CN(CCO)C3)c(CNC(N)=O)nc21,1857793238_82601602_1464311
0.608,Cc1n[nH]c2c(=O)n([C@@H]3CN(C)C[C@H]3O)c([C@@H]3CNC[C@@H]3CO)nc12,5544115_34278490_4203971
0.725,N[C@H](CO)c1nc2[nH]c(=S)ncc2c(=O)n1C(=O)[C@H]1NCCNC1=O,6223297_215366323_895342
0.657,C[C@H](O)[C@@H](C(=O)O)n1c(CN(C)CCO)nc2c(C(=O)O)cccc2c1=O,153908_1747072_11862698
0.768,O=C1N=C(n2c([C@H]3CNC[C@@H]3O)nc3c(=O)[nH]c(=O)[nH]c3c2=O)N=C2N=CN=C12,1861052_3640894_14507983
0.692,NC[C@H](CO)c1nc2nc(N)ncc2c(=O)n1CCN(CCO)CCO,31613702_19365633_12502813
0.695,CN(C)C[C@@H](N)c1nc2nccnc2c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,967253_104600679_35024242
0.795,Cc1nc2ncc3c(=O)n(C(=N)CN4CC[C@H](O)C4)c([C@@H](N)[C@H](C)O)nc3n2n1,49474298_203414649_1747072
0.621,O=C(CO)n1c([C@@H]2NCC[C@H]2O)nc2cnc(Cl)nc2c1=O,144544129_4692578_895590
0.596,COC(=O)[C@@H](CC(=O)O)n1c([C@H](N)CC(N)=O)nc2snc(C)c2c1=O,3349006_2560988_1529313
0.633,N=C(N)NC[C@H](N)c1nc2nonc2c(=O)n1[C@@H](CC(=O)O)C(=O)O,967421_895032_2384694
0.656,Cn1nnc2nc([C@@H]3CNCC(=O)N3)n(C(=O)[C@@H]3CNCCN3)c(=O)c21,104643604_20268617_38540697
0.665,Cc1n[nH]c2nc([C@H]3NCC[C@@H]3O)n(-c3nnn(C)n3)c(=O)c12,39083103_16954943_4096639
0.594,COC(=O)[C@H]([C@H](C)O)n1c(Cc2nnn[nH]2)nc2c(ncn2C)c1=O,3985038_34924608_5178980
0.699,O=c1nc(-n2c([C@@H]3C[C@H](O)CN3)nc3nc4ncnn4cc3c2=O)nc[nH]1,211735994_12358729_901736
0.631,CN1CCNC[C@H]1c1nc2cnn(CC(F)F)c2c(=O)n1[C@H](CO)C(=O)O,223249297_895342_89223309
0.635,CC(=O)N[C@@H](CO)c1nc2[nH]c(=O)ccc2c(=O)n1Cc1nc(CO)n[nH]1,84252933_521398993_158173
0.723,C[C@H](NC(=O)Cn1c([C@@H](C)OC(=O)CO)nc2cc(C(=O)O)c(N)cc2c1=O)C(=O)O,330106_1730665_59569926
0.596,CCCn1c(=O)ncc2c(=O)n([C@H](C(=O)O)[C@@H](C)O)c([C@@H](N)COC(C)=O)nc21,222633766_895103_895446
0.667,CNC(=S)NC(=N)n1c([C@@](C)(N)CO)nc2nsnc2c1=O,17327931_33691246_2042820
0.641,COc1cncc2nc(Cn3cnnc3N)n(CC3(O)COC3)c(=O)c12,35270322_74938389_227173267
0.692,NC(=O)[C@H](N)Cc1nc2cncnc2c(=O)n1C[C@H]1CNCCO1,11804330_4343734_1607276
0.826,COc1ccc2nc([C@@H](CN)CO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_12502811
0.68,COC(=O)CNC(=O)Cn1c([C@@H](CO)NC(C)=O)nc2cc(C(=O)O)ccc2c1=O,389863_2168344_158174
0.747,NCC[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C[C@H](CO)C(=O)O,33494531_12502813_53122793
0.726,C[C@@H](O)[C@@H](O)c1nc2c(nnn2CC2CC2)c(=O)n1CC[C@H](O)CO,256050123_34273813_1695857
0.759,Cn1nnc([C@H](O)Cn2c(C3(O)CC(N)C3)nc3nc(CO)ncc3c2=O)n1,40543678_1225225_114118812
0.66,CCCn1nnc2c(=O)n(C[C@@H]3CNCCO3)c([C@@H]3CNC(=O)N3)nc21,253574718_1296004_2140996
0.624,O=C([C@H]1CCN1)n1c([C@@H]2CNC[C@H]2CO)nc2nc[nH]c2c1=O,2580801_13375224_4203972
0.668,COC(=O)[C@@H](N)Cc1nc2cc(F)ncc2c(=O)n1[C@@H]1CC[C@@H](O)[C@@H]1O,95707580_34071169_1709620
0.756,COC(=O)c1ccc2nc([C@@H](N)CCN)n([C@@H]3C[C@@H](O)[C@@H](O)C3)c(=O)c2c1,14985552_146501451_52986906
0.746,CC(=O)OC[C@@H](N)c1nc2[nH][nH]c(=O)c2c(=O)n1C(=O)CN1CCOCC1,19737344_20436848_1747043
0.722,COC(=O)[C@@H](O)Cc1nc2nccc(C)c2c(=O)n1CCOCCO,2585537_1760798_14585673
0.65,COC(=O)C(C(=O)OC)n1c(CCNC(=N)N)nc2c(nnn2C)c1=O,95761717_36532919_901626
0.609,Cn1ncc2nc([C@H](CO)NC(N)=O)n(C(=O)N(CCO)CCO)c(=O)c21,2534273_1606275_2626461
0.718,O=CNCc1nc2c(sc3ncncc32)c(=O)n1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,35269739_49587762_1733657
0.668,Cc1cc2nc([C@H]3CNCC(=O)N3)n([C@H]3CN[C@H](C(=O)O)C3)c(=O)c2cc1O,96028999_95831405_38540696
0.599,CCOC(=O)[C@@H](CO)n1c(Cn2ncnn2)nc2nc(OC)cnc2c1=O,84307806_20230747_31319659
0.608,CCn1nnc2c(=O)n([C@H](CO)C(=N)O)c(C(CN)CN)nc21,72221062_94437875_114812654
0.592,COC(=O)[C@@H]([C@H](C)O)n1c([C@H]2CNCCN2C)nc2c(c1=O)c(=O)n(C)c(=O)n2C,26895819_34924610_89223304
0.709,Cc1cc2c(=O)n(C(=O)[C@H]3NCCNC3=O)c(CN3CCNC3=N)nc2cn1,39066258_215366323_1483569
0.683,Cc1cnn2c1ncc1c(=O)n(C(=O)[C@@H]3CCC(=O)N3)c([C@H](O)[C@@H](O)CO)nc12,39083799_4403946_901061
